"ID"	"Total"	"TotalTerrestrial"	"nuTypes"	"Forest"	"Open"	"HabitatClass"
"1976"	1904	1439	1431	15	309	1122	8
"1977"	1905	1437	1387	17	315	1072	8
"1978"	1906	1634	1627	16	167	1460	14
"1979"	1907	1394	1369	15	80	1289	14
"1980"	1908	1538	1522	15	283	1239	9
"1981"	1909	1306	1172	12	48	1124	14
"1982"	1910	1279	1185	21	109	1076	14
"1983"	1911	1912	1912	11	18	1894	17
"1984"	1912	1288	1288	10	873	415	6
"1985"	1913	1221	1221	17	550	671	6
"1986"	1914	2133	2114	12	33	2081	17
"1987"	1915	1957	1914	14	98	1816	17
"1988"	1916	1519	1519	11	371	1148	18
"1989"	1917	1288	1288	11	379	909	17
"1990"	1918	2091	2086	15	111	1975	17
"1991"	1919	1305	1305	13	610	695	17
"1992"	1920	1220	1220	14	344	876	17
"1993"	1921	1498	1498	8	0	1498	17
"1994"	1922	1873	1873	13	725	1148	17
"1995"	1923	1437	1437	11	797	640	6
"1996"	1924	1851	1851	11	531	1320	17
"1997"	1925	1842	1842	12	407	1435	17
"1998"	1926	1725	1725	12	45	1680	18
"1999"	1927	1977	1977	11	10	1967	17
"2000"	1928	1437	1431	17	64	1367	17
"2001"	1929	1441	1441	14	529	912	18
"2002"	1930	1125	1125	14	580	545	6
"2003"	1931	1913	1913	12	270	1643	17
"2004"	1932	1047	969	15	555	414	6
"2005"	1933	1093	1000	16	639	361	6
"2006"	1934	1873	1848	14	152	1696	17
"2007"	1935	1538	1538	12	143	1395	17
"2008"	1936	1203	1203	13	725	478	6
"2009"	1937	1526	1526	11	21	1505	17
"2010"	1938	1175	1175	7	0	1175	17
"2011"	1939	976	919	16	98	821	17
"2012"	1940	2356	2356	11	53	2303	17
"2013"	1941	1047	1047	13	274	773	9
"2014"	1942	1184	1183	14	10	1173	17
"2015"	1943	1113	1113	10	113	1000	17
"2016"	1944	1444	1443	14	19	1424	17
"2017"	1945	1526	1526	10	33	1493	17
"2018"	1946	869	869	8	0	869	17
"2019"	1947	1631	1631	8	2	1629	17
"2020"	1948	1976	1976	8	1	1975	17
"2021"	1949	1144	1144	12	86	1058	17
"2022"	1950	726	687	10	169	518	17
"2023"	1951	1190	1190	7	0	1190	18
"2024"	1952	1601	1579	15	23	1556	17
"2025"	1953	1054	998	11	2	996	17
"2026"	1954	2120	2120	12	65	2055	17
"2027"	1955	964	961	16	27	934	17
"2028"	1956	556	556	10	3	553	17
"2029"	1957	951	949	14	91	858	9
"2030"	1958	3175	3068	16	2961	107	1
"2031"	1959	877	875	11	733	142	1
"2032"	1960	2168	2148	16	1664	484	1
"2033"	1961	978	978	16	864	74	1
"2034"	1962	1178	1155	13	1105	50	1
"2035"	1963	831	831	10	744	87	1
"2036"	1964	1396	1345	13	1137	208	1
"2037"	1965	830	822	11	639	183	1
"2038"	1966	1611	1607	13	1493	109	1
"2039"	1967	1220	1214	13	1149	43	1
"2040"	1968	1047	997	15	934	63	1
"2041"	1969	3708	3621	12	3465	156	1
"2042"	1970	1631	1626	12	1438	188	1
"2043"	1971	1397	1397	11	1352	35	1
"2044"	1972	1718	1701	12	1446	255	1
"2045"	1973	603	603	10	472	131	1
"2046"	1974	1653	1647	13	1415	232	1
"2047"	1975	1827	1827	12	1730	93	1
"2048"	1976	1771	1708	16	1546	157	1
"2049"	1977	2650	2632	13	2109	523	1
"2050"	1978	1223	1223	9	1149	74	1
"2051"	1979	1571	1540	12	1358	182	1
"2052"	1980	3964	3858	15	3392	466	1
"2053"	1981	2026	2018	14	1873	139	1
"2054"	1982	534	534	10	531	3	1
"2055"	1983	1521	1465	14	1401	54	1
"2056"	1984	1177	1125	11	1045	80	1
"2057"	1985	1353	1353	11	1281	72	1
"2058"	1986	1723	1706	11	1668	38	1
"2059"	1987	1188	1154	12	1074	80	1
"2060"	1988	1892	1844	13	1757	87	1
"2061"	1989	1264	1264	11	1247	17	1
"2062"	1990	1350	1348	12	1319	29	1
"2063"	1991	701	701	12	661	40	1
"2064"	1992	719	719	9	643	76	1
"2065"	1993	2802	2797	14	2645	152	1
"2066"	1994	1255	1255	11	1179	76	1
"2067"	1995	1717	1717	9	1682	35	1
"2068"	1996	788	788	9	785	3	1
"2069"	1997	1525	1525	10	1429	96	1
"2070"	1998	700	684	11	653	31	1
"2071"	1999	960	960	11	898	62	1
"2072"	2000	1047	1047	12	1009	38	1
"2073"	2001	529	472	12	367	105	1
"2074"	2002	1398	1398	11	1347	51	1
"2075"	2003	989	987	11	854	129	1
"2076"	2004	1397	1374	13	1282	92	1
"2077"	2005	1256	1196	14	1117	79	1
"2078"	2006	1097	1097	10	1071	26	1
"2079"	2007	1243	1186	12	1146	40	1
"2080"	2008	1353	1353	11	1280	73	1
"2081"	2009	1156	1156	10	0	1156	16
"2082"	2010	2493	2493	17	366	2127	14
"2083"	2011	1350	1350	12	1	1349	9
"2084"	2012	1584	1582	19	45	1537	14
"2085"	2013	1460	1460	18	890	570	8
"2086"	2014	1479	1478	17	101	1377	14
"2087"	2015	1913	1913	16	318	1595	9
"2088"	2016	2161	2161	15	43	2118	9
"2089"	2017	2222	2222	18	276	1945	14
"2090"	2018	1333	1333	11	0	1333	14
"2091"	2019	1959	1959	15	607	1352	14
"2092"	2020	1955	1955	17	58	1897	14
"2093"	2021	1838	1838	14	194	1644	14
"2094"	2022	1704	1704	17	236	1468	14
"2095"	2023	2177	2177	17	1019	1158	14
"2096"	2024	1396	1396	15	898	498	3
"2097"	2025	1844	1844	16	820	1024	14
"2098"	2026	1816	1816	16	900	916	9
"2099"	2027	2347	2347	18	610	1737	14
"2100"	2028	1886	1886	19	301	1585	17
"2101"	2029	2104	2063	19	502	1561	14
"2102"	2030	2416	2416	18	559	1857	14
"2103"	2031	1957	1957	11	0	1957	14
"2104"	2032	2469	2469	11	0	2469	14
"2105"	2033	1870	1870	15	973	897	3
"2106"	2034	1943	1943	10	0	1943	14
"2107"	2035	2006	2006	17	1261	745	3
"2108"	2036	1177	1164	18	23	1141	16
"2109"	2037	1697	1697	14	1150	547	3
"2110"	2038	1911	1911	16	1152	759	3
"2111"	2039	1220	1220	15	616	604	17
"2112"	2040	1653	1653	15	1010	641	3
"2113"	2041	2091	2091	15	896	1195	17
"2114"	2042	2087	2087	17	88	1999	14
"2115"	2043	2003	2003	18	897	1106	3
"2116"	2044	1548	1548	17	997	551	3
"2117"	2045	2751	2751	11	4	2747	14
"2118"	2046	2122	2122	18	450	1672	14
"2119"	2047	2514	2513	17	71	2442	14
"2120"	2048	2026	2026	17	932	1094	9
"2121"	2049	1398	1398	16	327	1071	14
"2122"	2050	1274	1274	14	493	781	17
"2123"	2051	1264	1245	20	437	808	17
"2124"	2052	1181	1178	16	421	757	17
"2125"	2053	745	745	16	283	462	9
"2126"	2054	1175	1165	18	233	932	14
"2127"	2055	1341	1340	19	156	1184	18
"2128"	2056	1617	1596	18	406	1190	9
"2129"	2057	1201	1201	17	223	978	14
"2130"	2058	1536	1458	19	364	1094	14
"2131"	2059	1112	1112	16	181	931	18
"2132"	2060	1265	1265	16	273	992	14
"2133"	2061	960	939	16	188	751	18
"2134"	2062	1301	1298	18	339	959	17
"2135"	2063	2821	2821	18	959	1862	14
"2136"	2064	2177	2177	16	683	1494	14
"2137"	2065	1764	1764	16	953	811	9
"2138"	2066	1396	1361	18	200	1161	15
"2139"	2067	2850	2850	16	1106	1744	9
"2140"	2068	1437	1437	19	232	1205	15
"2141"	2069	2393	2393	17	959	1434	15
"2142"	2070	2076	2076	17	720	1356	9
"2143"	2071	2306	2306	17	1008	1298	9
"2144"	2072	2412	2412	14	1753	659	6
"2145"	2073	2260	2260	17	1120	1118	17
"2146"	2074	2001	2001	19	1407	566	6
"2147"	2075	1380	1380	15	1044	334	2
"2148"	2076	746	746	12	723	12	2
"2149"	2077	1522	1522	18	862	643	6
"2150"	2078	1957	1953	18	1180	773	2
"2151"	2079	2261	2260	17	988	1272	14
"2152"	2080	855	855	12	745	110	6
"2153"	2081	1176	1169	13	991	178	2
"2154"	2082	887	887	14	475	397	14
"2155"	2083	2227	2226	17	1113	1113	14
"2156"	2084	916	916	11	881	6	2
"2157"	2085	1788	1788	16	832	956	14
"2158"	2086	827	827	11	780	47	2
"2159"	2087	1586	1512	16	202	1310	10
"2160"	2088	486	486	8	6	480	11
"2161"	2089	1631	1568	17	1128	440	6
"2162"	2090	651	649	12	100	549	10
"2163"	2091	659	593	16	260	333	6
"2164"	2092	1527	1490	14	644	846	6
"2165"	2093	701	701	14	342	359	6
"2166"	2094	831	718	16	538	180	6
"2167"	2095	1095	1048	14	223	825	10
"2168"	2096	1611	1611	13	1378	233	6
"2169"	2097	1523	1180	16	754	426	6
"2170"	2098	2566	2455	19	1308	1147	6
"2171"	2099	2658	2605	19	1128	1477	17
"2172"	2100	1697	1648	18	1056	592	6
"2173"	2101	1396	1396	15	833	563	6
"2174"	2102	1295	1281	18	1049	232	6
"2175"	2103	620	620	12	569	51	6
"2176"	2104	412	408	7	313	95	2
"2177"	2105	542	533	18	367	166	6
"2178"	2106	300	274	16	226	48	4
"2179"	2107	547	541	14	7	534	16
"2180"	2108	539	485	17	292	193	6
"2181"	2109	405	405	11	359	46	6
"2182"	2110	468	468	11	452	16	6
"2183"	2111	997	979	18	809	170	6
"2184"	2112	421	421	15	363	58	6
"2185"	2113	468	468	10	462	6	4
"2186"	2114	414	411	15	181	230	17
"2187"	2115	844	839	18	738	101	6
"2188"	2116	838	772	14	18	754	17
"2189"	2117	690	677	18	428	249	6
"2190"	2118	742	733	16	5	728	16
"2191"	2119	467	450	13	316	134	2
"2192"	2120	410	410	8	385	25	6
"2193"	2121	650	625	17	388	237	4
"2194"	2122	571	526	17	260	266	17
"2195"	2123	442	432	19	399	33	6
"2196"	2124	598	598	13	511	87	6
"2197"	2125	591	577	10	576	1	6
"2198"	2126	472	465	10	453	12	6
"2199"	2127	616	585	16	8	577	16
"2200"	2128	317	300	12	271	29	6
"2201"	2129	480	428	15	363	65	6
"2202"	2130	483	423	14	40	383	17
"2203"	2131	580	545	16	192	353	17
"2204"	2132	765	678	15	14	664	16
"2205"	2133	701	682	17	28	654	14
"2206"	2134	570	566	11	5	561	17
"2207"	2135	1700	1593	18	52	1541	17
"2208"	2136	583	550	11	10	540	17
"2209"	2137	610	576	14	17	559	14
"2210"	2138	1446	1406	16	42	1364	17
"2211"	2139	924	875	17	47	828	20
"2212"	2140	1338	1248	18	67	1181	17
"2213"	2141	987	960	17	18	942	17
"2214"	2142	567	509	13	19	490	16
"2215"	2143	817	769	16	31	738	14
"2216"	2144	619	580	13	1	579	16
"2217"	2145	1225	1151	15	23	1128	16
"2218"	2146	1032	995	13	5	990	14
"2219"	2147	792	707	15	25	682	17
"2220"	2148	964	951	16	9	942	14
"2221"	2149	1571	1496	18	41	1455	17
"2222"	2150	1208	1153	14	35	1118	16
"2223"	2151	755	690	13	14	676	17
"2224"	2152	955	861	16	33	828	14
"2225"	2153	621	484	13	18	466	17
"2226"	2154	892	847	12	18	829	17
"2227"	2155	1249	1228	13	10	1218	14
"2228"	2156	504	486	10	11	475	17
"2229"	2157	596	580	14	16	564	17
"2230"	2158	779	716	16	23	693	14
"2231"	2159	707	701	12	6	695	17
"2232"	2160	471	469	8	2	467	16
"2233"	2161	984	946	13	17	929	17
"2234"	2162	984	958	13	13	945	17
"2235"	2163	713	675	19	312	363	4
"2236"	2164	1259	1252	20	127	1125	18
"2237"	2165	905	893	20	119	774	18
"2238"	2166	1197	1197	17	134	1063	18
"2239"	2167	1590	1570	19	112	1458	14
"2240"	2168	1317	1313	16	11	1302	17
"2241"	2169	1127	1119	21	227	892	17
"2242"	2170	1022	1022	18	218	804	17
"2243"	2171	1124	1124	10	0	1124	14
"2244"	2172	911	893	22	240	653	17
"2245"	2173	842	839	19	333	506	17
"2246"	2174	744	744	15	381	363	17
"2247"	2175	1000	990	16	19	971	17
"2248"	2176	686	684	18	18	666	17
"2249"	2177	943	943	17	611	332	4
"2250"	2178	1066	1065	20	381	684	17
"2251"	2179	1028	979	19	141	838	17
"2252"	2180	838	837	18	409	428	17
"2253"	2181	893	893	15	419	474	4
"2254"	2182	1953	1940	20	1080	860	17
"2255"	2183	1060	1058	19	431	627	4
"2256"	2184	1072	1072	14	901	171	2
"2257"	2185	1460	1460	11	952	508	9
"2258"	2186	1610	1610	12	1138	472	1
"2259"	2187	2121	2121	12	1684	437	1
"2260"	2188	1976	1976	9	1583	387	1
"2261"	2189	1538	1538	11	1010	528	2
"2262"	2190	1307	1287	10	990	297	2
"2263"	2191	1468	1468	10	1210	258	2
"2264"	2192	1179	1179	13	984	195	1
"2265"	2193	1611	1611	11	880	731	9
"2266"	2194	1873	1873	12	1252	621	9
"2267"	2195	1309	1309	7	1	1308	17
"2268"	2196	1522	1363	14	887	476	9
"2269"	2197	1177	1177	11	798	379	2
"2270"	2198	1177	1177	10	610	567	9
"2271"	2199	1329	1329	7	1	1328	17
"2272"	2200	1571	1571	14	1094	477	1
"2273"	2201	2135	2135	13	1799	336	1
"2274"	2202	1746	1746	11	1234	512	2
"2275"	2203	1262	1262	11	931	331	1
"2276"	2204	882	882	9	824	58	1
"2277"	2205	1506	1506	10	1017	489	9
"2278"	2206	1873	1873	11	1090	783	9
"2279"	2207	2006	2006	10	1370	636	9
"2280"	2208	1946	1946	8	862	1084	9
"2281"	2209	2118	2118	14	1217	901	9
"2282"	2210	1611	1611	16	993	618	9
"2283"	2211	1351	1351	11	428	923	17
"2284"	2212	2270	2267	16	1607	660	1
"2285"	2213	1914	1910	13	1555	355	6
"2286"	2214	1288	1288	12	897	391	6
"2287"	2215	1769	1767	10	15	1752	17
"2288"	2216	1435	1435	14	763	672	9
"2289"	2217	1651	1651	13	1007	644	6
"2290"	2218	2260	2260	11	1573	687	1
"2291"	2219	2042	2013	13	17	1996	17
"2292"	2220	2308	2308	9	1246	1062	9
"2293"	2221	1566	1566	7	2	1564	17
"2294"	2222	1827	1827	10	78	1749	17
"2295"	2223	1179	1179	9	254	925	17
"2296"	2224	1025	1025	10	646	379	1
"2297"	2225	1211	1211	10	765	446	9
"2298"	2226	1326	1326	10	732	594	9
"2299"	2227	1220	1220	10	423	797	9
"2300"	2228	1871	1871	10	1007	864	9
"2301"	2229	2003	2003	10	1180	823	1
"2302"	2230	1439	1439	12	918	521	1
"2303"	2231	1786	1786	11	815	971	9
"2304"	2232	1863	1863	11	784	1079	9
"2305"	2233	1569	1568	13	68	1500	17
"2306"	2234	1748	1748	11	79	1669	17
"2307"	2235	2003	2002	11	851	1151	9
"2308"	2236	1768	1764	10	740	1024	9
"2309"	2237	1743	1743	10	905	838	9
"2310"	2238	1346	1346	14	918	425	2
"2311"	2239	1443	1443	6	1	1442	17
"2312"	2240	1267	1267	10	804	463	1
"2313"	2241	1483	1483	6	0	1483	17
"2314"	2242	1782	1781	19	755	1026	9
"2315"	2243	1220	1212	18	177	1035	9
"2316"	2244	1784	1784	17	780	1004	9
"2317"	2245	1615	1615	15	11	1604	14
"2318"	2246	1678	1678	17	726	952	10
"2319"	2247	1678	1678	19	131	1547	14
"2320"	2248	1437	1422	15	4	1418	14
"2321"	2249	877	877	19	225	652	17
"2322"	2250	2003	1836	14	18	1818	20
"2323"	2251	1751	1675	16	12	1663	16
"2324"	2252	1741	1650	14	15	1635	20
"2325"	2253	1950	1850	11	8	1842	12
"2326"	2254	1536	1441	8	0	1441	12
"2327"	2255	2387	2255	18	23	2232	20
"2328"	2256	1169	819	14	21	798	22
"2329"	2257	1775	1677	14	9	1668	12
"2330"	2258	2090	1901	12	2	1899	12
"2331"	2259	988	887	12	16	871	17
"2332"	2260	1779	1727	15	13	1714	16
"2333"	2261	2149	1940	14	26	1914	20
"2334"	2262	2252	2172	19	32	2140	20
"2335"	2263	2140	2100	12	14	2086	20
"2336"	2264	1870	1686	13	14	1672	20
"2337"	2265	2339	2202	15	31	2171	20
"2338"	2266	1570	1519	14	14	1505	20
"2339"	2267	2197	2123	16	25	2098	20
"2340"	2268	2071	1890	13	12	1878	20
"2341"	2269	2428	2265	13	14	2251	20
"2342"	2270	1237	1166	13	15	1151	16
"2343"	2271	1328	1274	12	3	1271	12
"2344"	2272	2190	1826	16	41	1785	20
"2345"	2273	681	621	19	19	602	17
"2346"	2274	1063	1023	22	107	916	17
"2347"	2275	744	716	17	33	683	20
"2348"	2276	607	505	18	307	198	4
"2349"	2277	781	705	20	114	591	17
"2350"	2278	909	827	17	52	775	20
"2351"	2279	767	652	18	46	606	17
"2352"	2280	569	498	18	258	240	17
"2353"	2281	894	848	14	21	827	20
"2354"	2282	592	506	15	45	461	17
"2355"	2283	571	513	21	40	473	17
"2356"	2284	376	255	14	8	247	22
"2357"	2285	832	786	10	0	786	20
"2358"	2286	806	768	15	26	742	20
"2359"	2287	1246	1246	9	75	1171	9
"2360"	2288	1083	1073	17	270	803	17
"2361"	2289	1229	1182	18	604	578	17
"2362"	2290	1433	1430	17	418	1012	17
"2363"	2291	1351	1351	16	416	935	9
"2364"	2292	1448	1446	15	248	1198	9
"2365"	2293	1039	1016	18	435	581	5
"2366"	2294	1026	1020	18	272	748	17
"2367"	2295	1233	1233	13	154	1079	14
"2368"	2296	1152	1083	19	542	541	14
"2369"	2297	1075	1075	16	303	772	14
"2370"	2298	1101	1087	17	265	822	17
"2371"	2299	1329	1326	17	435	891	14
"2372"	2300	1424	1329	20	560	769	17
"2373"	2301	1093	1090	19	77	1013	17
"2374"	2302	1411	1408	15	479	929	14
"2375"	2303	820	755	14	325	430	5
"2376"	2304	1418	1415	13	251	1164	14
"2377"	2305	1243	1222	17	404	818	14
"2378"	2306	2149	2143	17	387	1756	14
"2379"	2307	1663	1661	19	246	1415	10
"2380"	2308	1831	1828	16	348	1458	14
"2381"	2309	1554	1532	18	369	1163	14
"2382"	2310	1539	1536	14	102	1434	9
"2383"	2311	678	620	17	106	514	9
"2384"	2312	1766	1761	19	373	1388	14
"2385"	2313	1336	1312	19	372	940	14
"2386"	2314	1032	1032	8	0	1032	18
"2387"	2315	1506	1504	15	69	1435	18
"2388"	2316	921	914	16	61	853	17
"2389"	2317	1311	1311	10	0	1311	18
"2390"	2318	1071	1071	10	1	1070	17
"2391"	2319	960	953	14	152	801	17
"2392"	2320	1214	1214	8	1	1213	17
"2393"	2321	987	987	8	1	986	16
"2394"	2322	1397	1295	17	96	1199	17
"2395"	2323	1351	1351	12	65	1286	16
"2396"	2324	806	767	13	84	683	17
"2397"	2325	1485	1395	14	38	1357	17
"2398"	2326	744	744	11	125	619	17
"2399"	2327	1771	1749	15	85	1664	17
"2400"	2328	1021	990	14	228	762	17
"2401"	2329	1566	1553	14	36	1517	17
"2402"	2330	819	806	14	93	713	17
"2403"	2331	1149	1149	9	69	1080	17
"2404"	2332	1163	1134	14	29	1105	17
"2405"	2333	748	748	9	36	712	17
"2406"	2334	1119	1119	10	89	1030	17
"2407"	2335	1046	1046	11	72	974	17
"2408"	2336	1283	1248	16	39	1209	16
"2409"	2337	1165	1164	17	132	1032	17
"2410"	2338	1071	1066	15	202	864	17
"2411"	2339	1488	1486	15	49	1437	14
"2412"	2340	830	830	12	263	567	17
"2413"	2341	873	854	12	22	832	17
"2414"	2342	1899	1896	14	2	1894	9
"2415"	2343	2027	2027	9	0	2027	9
"2416"	2344	1956	1955	16	14	1941	14
"2417"	2345	1306	1306	10	0	1306	14
"2418"	2346	1957	1957	12	3	1954	14
"2419"	2347	1994	1983	17	12	1971	16
"2420"	2348	1048	1030	19	319	711	16
"2421"	2349	1528	1528	15	262	1266	16
"2422"	2350	1047	1047	8	0	1047	14
"2423"	2351	1723	1723	16	82	1641	14
"2424"	2352	1610	1610	12	405	1201	16
"2425"	2353	1863	1862	15	777	1085	6
"2426"	2354	2238	2202	14	1	2201	14
"2427"	2355	2047	2047	14	619	1428	17
"2428"	2356	1179	1179	16	283	896	14
"2429"	2357	1865	1865	14	350	1515	16
"2430"	2358	960	959	14	4	955	9
"2431"	2359	1571	1571	15	136	1435	14
"2432"	2360	1787	1787	11	0	1787	14
"2433"	2361	1480	1478	17	629	849	9
"2434"	2362	1910	1910	17	459	1451	14
"2435"	2363	1631	1631	15	117	1514	14
"2436"	2364	1657	1657	13	147	1510	9
"2437"	2365	1876	1876	15	7	1869	14
"2438"	2366	1935	1934	14	6	1927	14
"2439"	2367	1741	1741	9	0	1741	9
"2440"	2368	1827	1827	13	1	1826	9
"2441"	2369	1658	1646	12	13	1633	9
"2442"	2370	2096	2096	9	0	2096	19
"2443"	2371	1871	1871	12	0	1871	14
"2444"	2372	2000	1998	11	0	1998	17
"2445"	2373	1917	1917	15	363	1554	14
"2446"	2374	2516	2516	13	2	2514	9
"2447"	2375	1571	1571	12	0	1571	9
"2448"	2376	1539	1539	14	9	1530	9
"2449"	2377	1528	1528	12	19	1509	9
"2450"	2378	2143	2143	11	0	2143	9
"2451"	2379	1699	1698	17	332	1366	14
"2452"	2380	1656	1656	10	0	1656	9
"2453"	2381	1871	1871	17	22	1826	14
"2454"	2382	2001	2000	15	10	1990	14
"2455"	2383	758	758	15	456	302	5
"2456"	2384	1023	1023	15	361	662	9
"2457"	2385	1177	1177	17	386	791	14
"2458"	2386	1489	1489	13	81	1408	14
"2459"	2387	1047	1047	15	70	977	17
"2460"	2388	1230	1230	17	814	416	7
"2461"	2389	1741	1741	10	0	1741	9
"2462"	2390	1166	1166	11	0	1166	14
"2463"	2391	2364	2343	16	14	2329	16
"2464"	2392	2358	2339	14	9	2330	16
"2465"	2393	3212	3114	16	50	3064	16
"2466"	2394	2136	2110	15	16	2094	16
"2467"	2395	3449	3422	16	37	3385	16
"2468"	2396	2595	2581	17	13	2568	14
"2469"	2397	3674	3659	16	32	3627	16
"2470"	2398	2515	2385	15	21	2364	16
"2471"	2399	2353	2301	16	12	2289	13
"2472"	2400	2277	2275	13	2	2273	16
"2473"	2401	2375	2323	14	19	2304	19
"2474"	2402	2540	2516	17	39	2477	16
"2475"	2403	2359	2340	14	24	2316	14
"2476"	2404	1745	1688	16	15	1673	14
"2477"	2405	4399	4285	17	71	4214	16
"2478"	2406	2370	2294	17	29	2265	16
"2479"	2407	2358	2345	16	13	2332	16
"2480"	2408	3566	3389	16	35	3354	20
"2481"	2409	2352	2329	15	5	2324	16
"2482"	2410	2311	2243	13	37	2206	16
"2483"	2411	4576	4539	16	42	4497	19
"2484"	2412	2282	2250	14	20	2230	16
"2485"	2413	4255	4199	16	40	4159	19
"2486"	2414	4920	4842	18	74	4768	16
"2487"	2415	4980	4845	15	68	4777	16
"2488"	2416	4324	4282	15	39	4243	20
"2489"	2417	3985	3888	18	62	3826	19
"2490"	2418	2355	2323	16	24	2299	20
"2491"	2419	2351	2264	13	17	2247	14
"2492"	2420	2362	2356	15	7	2349	16
"2493"	2421	2355	2242	16	29	2213	19
"2494"	2422	872	872	14	69	803	17
"2495"	2423	1067	1063	13	8	1055	15
"2496"	2424	1520	1495	16	885	610	9
"2497"	2425	1431	1431	15	384	1047	17
"2498"	2426	1198	1142	20	332	810	2
"2499"	2427	1617	1617	14	23	1594	17
"2500"	2428	1120	1096	18	80	1016	17
"2501"	2429	1279	1244	18	382	862	17
"2502"	2430	1229	1229	16	205	1024	17
"2503"	2431	1380	1380	15	481	892	17
"2504"	2432	1406	1406	15	523	883	17
"2505"	2433	1354	1343	16	13	1330	17
"2506"	2434	1809	1809	16	26	1783	17
"2507"	2435	1107	1107	16	271	836	17
"2508"	2436	1112	1092	20	394	698	17
"2509"	2437	1095	1091	12	750	341	3
"2510"	2438	1618	1618	19	63	1546	17
"2511"	2439	1447	1398	18	302	1096	14
"2512"	2440	1471	1471	13	4	1463	17
"2513"	2441	1859	1855	15	851	1004	17
"2514"	2442	1266	1262	13	1	1261	14
"2515"	2443	2130	2127	14	7	2120	15
"2516"	2444	965	883	20	404	479	6
"2517"	2445	1992	1992	14	49	1943	14
"2518"	2446	1013	1013	14	307	699	9
"2519"	2447	675	675	12	36	632	17
"2520"	2448	908	884	16	17	867	17
"2521"	2449	1453	1453	16	1103	329	5
"2522"	2450	1100	1094	17	59	1035	17
"2523"	2451	1528	1493	18	162	1331	14
"2524"	2452	1488	1488	18	173	1315	17
"2525"	2453	1945	1938	15	179	1759	17
"2526"	2454	1059	1059	15	295	764	17
"2527"	2455	1447	1447	13	20	1427	17
"2528"	2456	1156	1156	13	51	1101	17
"2529"	2457	853	853	15	33	820	17
"2530"	2458	2065	2043	20	47	1996	17
"2531"	2459	1414	1404	11	1260	144	3
"2532"	2460	2052	2038	13	1826	212	3
"2533"	2461	1311	1311	8	0	1311	14
"2534"	2462	1028	1028	13	10	1018	17
"2535"	2463	1224	1224	16	26	1198	17
"2536"	2464	1135	1125	14	10	1115	17
"2537"	2465	1574	1523	15	224	1299	14
"2538"	2466	755	755	13	21	734	15
"2539"	2467	2451	2451	15	69	2382	17
"2540"	2468	1050	1047	12	12	1035	17
"2541"	2469	1309	1309	15	145	1164	17
"2542"	2470	2018	2013	15	9	2004	14
"2543"	2471	1485	1485	9	0	1485	17
"2544"	2472	1230	1230	14	4	1217	17
"2545"	2473	1637	1583	17	593	990	3
"2546"	2474	1417	1410	20	241	1169	14
"2547"	2475	1529	1523	20	133	1390	14
"2548"	2476	1761	1761	18	164	1597	15
"2549"	2477	896	896	11	1	895	15
"2550"	2478	1800	1800	15	19	1781	14
"2551"	2479	1255	1255	13	86	1169	15
"2552"	2480	931	931	10	50	881	17
"2553"	2481	1538	1538	10	0	1538	17
"2554"	2482	1945	1943	18	1137	806	9
"2555"	2483	1952	1732	20	544	1188	17
"2556"	2484	1472	1471	12	872	599	10
"2557"	2485	2487	2469	21	214	2255	14
"2558"	2486	1661	1661	11	1353	308	3
"2559"	2487	1795	1720	20	616	1104	17
"2560"	2488	1875	1839	16	25	1814	17
"2561"	2489	2651	2636	21	299	2337	17
"2562"	2490	1508	1504	15	1339	165	1
"2563"	2491	1843	1843	19	914	929	14
"2564"	2492	1840	1825	16	75	1750	17
"2565"	2493	1586	1547	12	1197	350	1
"2566"	2494	4869	4857	22	741	4116	14
"2567"	2495	2691	2667	20	762	1905	17
"2568"	2496	3715	3689	18	983	2706	17
"2569"	2497	2495	2487	20	468	2019	14
"2570"	2498	4244	4202	20	504	3698	16
"2571"	2499	3822	3799	19	1016	2783	17
"2572"	2500	1863	1849	20	60	1789	17
"2573"	2501	4084	4034	21	140	3894	17
"2574"	2502	4604	4556	19	466	4090	17
"2575"	2503	2439	2432	22	569	1863	14
"2576"	2504	2167	2137	17	185	1952	17
"2577"	2505	6202	6040	22	1348	4692	17
"2578"	2506	3480	3387	22	641	2746	17
"2579"	2507	1266	1255	18	366	889	17
"2580"	2508	3763	3658	22	652	3006	17
"2581"	2509	1518	1510	16	8	1502	16
"2582"	2510	2086	2072	20	280	1792	13
"2583"	2511	1234	1228	20	283	945	14
"2584"	2512	3612	3596	21	76	3520	17
"2585"	2513	1936	1932	18	172	1760	14
"2586"	2514	4218	4095	22	992	3103	17
"2587"	2515	1188	1179	16	28	1151	14
"2588"	2516	1943	1938	17	109	1829	17
"2589"	2517	1403	1390	17	370	1020	17
"2590"	2518	1225	1216	21	186	1030	14
"2591"	2519	4210	4162	19	1049	3113	17
"2592"	2520	2845	2842	21	482	2360	14
"2593"	2521	1213	1211	20	185	1026	14
"2594"	2522	1936	1902	17	621	1281	17
"2595"	2523	1644	1637	20	210	1427	16
"2596"	2524	1957	1956	17	284	1672	17
"2597"	2525	1991	1991	13	1227	764	1
"2598"	2526	3228	3227	20	814	2413	14
"2599"	2527	1717	1715	18	68	1647	17
"2600"	2528	2343	2335	15	926	1409	17
"2601"	2529	2220	2123	22	738	1385	17
"2602"	2530	1208	1202	19	10	1192	17
